comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Mairie: très satisfait,Mairie . Très satisfait.,1144,0.13053400273847557,-0.8754055413555939,1.162230828838354,3.3740556,-43.353157,-7.255013585090637,-5.284687936306
Mairie . Très satisfait.,Mairie . Très satisfait.,1144,0.13053400273847557,1.6002568044276957,1.7321231325339184,3.373998,-43.353115,-7.25499963760376,-5.2846843004226685
Mairie : très bien,Mairie . Très satisfait.,1144,0.13053400273847557,-0.03174549755245457,0.8543961753849344,-10.370905,-25.228462,-9.237829685211182,-5.209926903247833
Très satisfait pour les demarches à la mairie,Mairie . Très satisfait.,1144,0.13053400273847557,0.5756154402624432,-0.46931749502552783,3.423306,-43.221863,-7.289286255836487,-5.307543635368347
* inscription en ligne à l'école : très bien (géré par la mairie),Mairie . Très satisfait.,1144,0.13053400273847557,0.43037769971936696,1.3480704545748656,-2.8957574,-26.61387,-9.670725464820862,-5.488028526306152
Inscription très simple en Mairie.,Mairie . Très satisfait.,1144,0.13053400273847557,0.23687307077966666,-0.8313156454079436,-1.392896,-29.374647,-8.660855561494827,-7.214090347290039
ecole+mairie = tt s'est bien déroulé,Mairie . Très satisfait.,1144,0.13053400273847557,-1.3813908878887355,-1.2699519021923618,-0.31352076,-20.018816,-9.238674744963646,-5.558024764060974
"Inscription numérisée sur le site de la mairie, tout s'est bien passé",Mairie . Très satisfait.,1144,0.13053400273847557,-1.8396781367491482,0.9767729123045414,-16.005758,-23.0239,-8.997671666322276,-4.285676717758179
"Facile, la mairie est très  bien organisée",Mairie . Très satisfait.,1144,0.13053400273847557,-1.0366904340269387,-0.5611368698629239,4.1277394,-32.423485,-10.040837407112122,-5.700842916965485
La mairie aide bien pour monter le dossier d'inscription à l'école,Mairie . Très satisfait.,1144,0.13053400273847557,-1.8607883148530902,0.7461250018070557,2.7417176,-22.526197,-9.521898210048676,-6.154222309589386
Ecole : très satisfaire / inscription en ligne  Garderie périscolaire: Très satisfaite / mairie/ inscription papier. Centre de loisir : très satisfaite / programme d activité et inscription en ligne,Mairie . Très satisfait.,1144,0.13053400273847557,-1.7237929332092568,-0.23600238107316074,5.3762336,-24.838232,-9.407701849937439,-6.570384740829468
"Très satisfait de l'équipe enseignante (école primaire, éducation nationale); difficultés avec le périscolaire (accueil, encadrement, mairie) la cantine (organisation, mairie) et l'infrastructure (personnel désagréable, mairie)",Mairie . Très satisfait.,1144,0.13053400273847557,-2.187823799584466,-0.1467219034309086,0.8908895,-19.189487,-9.186108365654945,-5.779453292489052
trés satisfait,Mairie . Très satisfait.,1144,0.13053400273847557,-0.645371080934803,0.40714820445575123,4.1097307,-44.12967,-7.2491371631622314,-5.144831895828247
Très satisfait,Mairie . Très satisfait.,1144,0.13053400273847557,0.11817915474248819,0.36462526205168766,4.1097903,-44.12923,-7.248379349708557,-5.125645160675049
Très satisfait,Mairie . Très satisfait.,1144,0.13053400273847557,-0.07279915876800305,2.569955366556646,4.1097307,-44.12967,-7.255028247833252,-5.1059375405311584
Très satisfait,Mairie . Très satisfait.,1144,0.13053400273847557,-0.6766104170381919,-0.14928740945844984,4.1097307,-44.12967,-7.265466213226318,-5.153810501098633
Très satisfait.,Mairie . Très satisfait.,1144,0.13053400273847557,-0.7841369509160527,-0.21743322263887857,4.1097903,-44.12923,-7.2677929401397705,-5.10053825378418
très satisfait,Mairie . Très satisfait.,1144,0.13053400273847557,1.0694042825882801,0.5435250338768077,4.1097307,-44.12967,-7.286697626113892,-5.103105366230011
très satisfait,Mairie . Très satisfait.,1144,0.13053400273847557,-0.26102866825637877,-0.026076936348521512,4.1097307,-44.12967,-7.297168850898743,-5.116612792015076
Très satisfait,Mairie . Très satisfait.,1144,0.13053400273847557,-0.7722479672628395,-0.05132740587800083,4.109719,-44.129173,-7.295366406440735,-5.135356783866882
très satisfait.,Mairie . Très satisfait.,1144,0.13053400273847557,2.0746868045673166,0.08454129337456964,4.1097307,-44.12967,-7.28111732006073,-5.149459481239319
"mairie, rien à dire, très bien",Mairie . Très satisfait.,1144,0.13053400273847557,2.11000699943592,-0.5669662791189447,17.02453,-41.086723,-10.435923099517822,-5.009925127029419
"facilité de la démarche d'inscription, informatisation de l'inscription au périscolaire très bien.",Mairie . Très satisfait.,1144,0.13053400273847557,-0.328240390260761,-0.05980536187770354,3.709706,-27.45476,-8.760076776146889,-6.625162243843079
L'inscription s'est très bien passée. cela se passe toujours bien.,Mairie . Très satisfait.,1144,0.13053400273847557,-0.3765280721656784,-0.031994953973943925,-16.7629,-25.92143,-8.832889765501022,-4.2781782150268555
la mairie s'est trés bien occupé des inscriptions scolaires. C'est très simple,Mairie . Très satisfait.,1144,0.13053400273847557,-0.17748468125795208,0.8058661127296013,-2.4218943,-29.237638,-9.256907850503922,-5.145850837230682
Inscription scolaire en Mairie : facile,Mairie . Très satisfait.,1144,0.13053400273847557,-2.1017932341407257,-1.2379350232258106,3.2122784,-32.990414,-10.202828884124756,-5.914262153208256
"L'inscription est rapide et facile en mairie ou mairie de quartier. Par contre, il faut ensuite remplir plusieurs fois les mêmes documents, et ce chaque année scolaire dans une même école ! A simplifier (Education nationale, service communal)",Mairie . Très satisfait.,1144,0.13053400273847557,-1.5290183316805903,-0.6105619468277917,18.489899,-28.045374,-10.368729710578918,-6.960101127624512
"1er inscription à la maternelle : aller chercher les papiers mairie, remplir les documents à la mairie et recommencer les mêmes questions à l'école",Mairie . Très satisfait.,1144,0.13053400273847557,0.34995244401047576,-1.3210581182690084,18.303997,-28.45309,-10.235960602760315,-7.065675497055054
tout tres bien,Mairie . Très satisfait.,1144,0.13053400273847557,0.4292888190612742,-0.22506353184712047,-13.259236,-24.378794,-9.099529311060905,-4.554350972175598
"Inscription simple en mairie, bon suivi du dossier",Mairie . Très satisfait.,1144,0.13053400273847557,-1.5988367649011177,0.9581891366654999,-1.516559,-28.950314,-8.625722855329514,-7.173935413360596
École mairie,Mairie . Très satisfait.,1144,0.13053400273847557,1.0518754443958869,0.15362346414593978,-0.19439057,-19.672964,-9.210022255778313,-5.708039224147797
ecole mairie,Mairie . Très satisfait.,1144,0.13053400273847557,-1.3667025800091273,-0.8000647171907779,-0.19439057,-19.672964,-9.210017248988152,-5.708046495914459
Très simple en mairie,Mairie . Très satisfait.,1144,0.13053400273847557,-0.9897657553173272,-0.5100597430757006,-1.590591,-29.453669,-8.632357090711594,-7.231914758682251
- Très satisfait de l'école publique,Mairie . Très satisfait.,1144,0.13053400273847557,-0.5135293172170471,0.1602048604484053,4.6557617,-45.809895,-7.161604523658752,-4.920335531234741
"Inscription à l'école maternelle dans ma commune, via la mairie. Service très satisfaisant.",Mairie . Très satisfait.,1144,0.13053400273847557,-0.12344658985442303,-0.3629179896116025,1.0934864,-26.956078,-9.375900030136108,-6.136859029531479
très bien,Mairie . Très satisfait.,1144,0.13053400273847557,0.8728068193847038,1.599653785212762,-11.107064,-25.04715,-9.138377919793129,-4.908684730529785
très  bien,Mairie . Très satisfait.,1144,0.13053400273847557,-0.6311987224738773,-0.1501032656573535,-11.107064,-25.04715,-9.143719524145126,-4.906282067298889
très bien,Mairie . Très satisfait.,1144,0.13053400273847557,-0.09337092556401809,1.8275725941692063,-11.107153,-25.047134,-9.162799775600433,-4.925896525382996
Très bien.,Mairie . Très satisfait.,1144,0.13053400273847557,-0.4822469751388924,-0.7613591865576215,-11.107064,-25.04715,-9.153467521071434,-4.939644932746887
très bien,Mairie . Très satisfait.,1144,0.13053400273847557,1.098815521759288,0.21015875351962,-11.107139,-25.047115,-9.161174923181534,-4.914822936058044
Très bien,Mairie . Très satisfait.,1144,0.13053400273847557,-0.7370710733725769,-0.5545812052729582,-11.107153,-25.047134,-9.133688807487488,-4.93504798412323
Tres bien,Mairie . Très satisfait.,1144,0.13053400273847557,-0.18819100791874321,-0.06549552889336259,-11.107287,-25.046963,-9.133978545665741,-4.9351770877838135
Il faut faire la queue à la mairie pour l'inscription à l'école.,Mairie . Très satisfait.,1144,0.13053400273847557,-1.0660322052484894,-1.2694840105556298,2.5591693,-21.76035,-9.564039289951324,-6.112515456974506
Tout les ans c’est le bazar et la foire d’empoigne pour l’inscription à la cantine et au périscolaire (service de la mairie).,Mairie . Très satisfait.,1144,0.13053400273847557,0.011013736764495232,-0.5399989763580257,3.8481753,-19.267296,-9.289627522230148,-6.227184966206551
"Satisfaction : Internet, Mairie",Mairie . Très satisfait.,1144,0.13053400273847557,0.3929246322109363,-0.726982349558682,-10.208381,-16.920977,-8.248332440853119,-5.5141641497612
"La simplicité de l'inscription en mairie, et le portail famille de la mairie: très pratique, simple!!! parfait.",Mairie . Très satisfait.,1144,0.13053400273847557,0.21679823149966648,-1.035163091382169,-0.9374153,-28.411234,-8.712548047304153,-7.156158924102783
"Entre l'inscription en mairie, l'inscription à l'école, l'inscription au service de cantine et l'inscription au temps d'accueil périscolaire, on se demande vraiment si nos enfants vont dans la même école!",Mairie . Très satisfait.,1144,0.13053400273847557,0.0692577781708792,0.5197204814699208,2.9606445,-24.63523,-9.412763118743896,-6.3014538288116455
"Entre l'inscription en mairie, l'inscription à l'école, l'inscription au service de cantine et l'inscription au temps d'accueil périscolaire, on se demande vraiment si nos enfants vont dans la même école!",Mairie . Très satisfait.,1144,0.13053400273847557,-0.06674275868902133,-1.639744139293317,2.960708,-24.63517,-9.412783414125443,-6.3014512956142426
"Simplicité du déroulement de l'inscription, une seule démarche en Mairie et le reste par internet. Globalement satisfait.",Mairie . Très satisfait.,1144,0.13053400273847557,1.6267431613387406,-0.8976073582352927,1.5847969,-28.722271,-8.50684118270874,-6.772214293479919
Inscription en mairie Assez simple,Mairie . Très satisfait.,1144,0.13053400273847557,-1.3585985616732246,-0.06132679615693601,-1.1038433,-29.484426,-8.651681900024414,-7.179516792297363
facilité d'inscription en mairie,Mairie . Très satisfait.,1144,0.13053400273847557,-0.5895136252677057,-1.3417909250300506,3.795229,-27.557037,-8.737936526536942,-6.572687923908234
inscription aux écoles = très bien,Mairie . Très satisfait.,1144,0.13053400273847557,-0.18509962965127755,1.6390873382956996,-10.984834,-24.901585,-9.157888501882553,-5.000407516956329
Inscription facile et sans encombre (mairie et école),Mairie . Très satisfait.,1144,0.13053400273847557,-0.5009973724445194,-0.12781693755441917,3.2162848,-32.93032,-10.189062237739563,-5.923653908073902
Inscription en mairie et inscription à l'école= double emploi.,Mairie . Très satisfait.,1144,0.13053400273847557,-1.1022496537348034,-0.3876967935757085,2.086813,-23.889412,-9.65100246667862,-6.23695869743824
"inscription auprès de la mairie : ecole, cantine, periscolaire. des formulaires papiers à remplir 3 fois chaque année, les mêmes questions revenant x fois par enfant.",Mairie . Très satisfait.,1144,0.13053400273847557,1.7062511837012722,-0.5987295500983179,18.558453,-29.039814,-10.495378136634827,-7.415055632591248
