comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
mettre en place des transports communs en zone rurale,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.94584626934695,0.40272222861296436,34.740643,7.855442,-8.617621332406998,-4.931849122047424
la mise en place de transports en zone rurale,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.414503247692878,2.0996194437823132,35.66259,7.9841638,-8.654862225055695,-5.106376051902771
Mettre en place des transports en commun.,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.1886889367752782,-0.22017462111139646,13.1044035,23.698593,-7.667574763298035,-6.0828076004981995
mettre en place des transports en commun,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.20329160359012127,-0.7730332748553591,13.104289,23.69828,-7.667535662651062,-6.082782663404942
Mettre des transports en commun en place,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-1.429247450893802,2.0008509496349887,13.104219,23.696165,-7.667465686798096,-6.082735501229763
Mettre en place des transports en commun...,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.6688085035523766,0.17112096662319354,13.104305,23.698387,-7.667575359344482,-6.082858711481094
les mettre en place (transports en commun),mettre en place des transports communs en zone rurale,432,0.048295136948015654,-1.6243624006556956,-0.07658105512799102,13.428882,23.737803,-7.606201767921448,-6.057418633252382
mettre en place,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.13322515967706164,-1.6452276789129585,14.579305,23.38502,-7.485838294029236,-6.097465455532074
Mettre en place un système de transport à la demande en milieu rural.,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.3992538714225799,0.32084769294859017,17.077957,21.523209,-8.84000751376152,-6.5766242146492
Mettre des transports en commun à disposition en zone rurale,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-1.4494950774231024,0.67427282890378,34.103855,6.9754825,-8.68946087360382,-4.822697162628174
TRANSPORTS EN COMMUN EN MILIEU RURAL RETABLIS,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.8142001935586125,1.2342801328048985,46.354774,4.0080214,-9.905943751335144,-7.241740942001343
les mettre en place...,mettre en place des transports communs en zone rurale,432,0.048295136948015654,1.249693280137395,-0.4505206947504083,14.584948,23.451817,-7.456561803817749,-6.074729152023792
les mettre en place,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.5881906172809085,0.3981691967782956,14.58545,23.452429,-7.456628680229187,-6.074755027890205
Les mettre en place,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.21801792111376755,0.7683604610465555,14.585447,23.45233,-7.456586122512817,-6.07474809139967
Les mettre en place.,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.20622238806148357,1.6032057123459234,14.585461,23.452847,-7.456586122512817,-6.074748083949089
les mettre en place.,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.8842810212042254,1.045639782710717,14.584935,23.453775,-7.456599831581116,-6.074787966907024
Les mettre en place,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.09235005517493476,-0.7496564197531005,14.585447,23.45233,-7.456586122512817,-6.07474809139967
+ de transports en commun en zone rural,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-1.9771154311570027,-0.026068678992698834,36.52301,11.263532,-8.881946705281734,-5.511437743902206
En place,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-1.6844596626487423,-0.6130095665662948,-11.293822,1.4256952,-7.915306925773621,-6.613300681114197
mettre des navettes en place,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.3685728159412546,-1.4003220730706678,13.037606,20.45913,-8.119534134864807,-5.86374868452549
des transports en commun en zone rurale,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.08060853543132057,-0.07110922480691435,33.512684,6.5599966,-8.849454715847969,-4.646503567695618
Mettre en place des transport en communs,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-1.4954903133899071,2.251404902123338,14.0187845,25.077156,-7.638085126876831,-5.844902724027634
les mettre en place en zone rurale où elles sont pour l'instant inexistantes,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.4749460121351909,-1.4093923822401695,34.86633,8.322022,-8.560281455516815,-4.961805939674377
mettre en place des minis bus,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.3124219639211928,0.41020773119244314,14.569736,22.770523,-7.516203880310059,-6.197298154234886
Des transports en commun inexistant en zone rurale,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.4885890089156996,1.3170322646058255,32.78565,6.4351687,-8.918976604938507,-4.68269145488739
Mise en place de transport en commun,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.29198383469444644,-0.8564212998204456,-13.869493,0.59420615,-8.17611700296402,-6.937667429447174
mettre en place des solutions,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.7385735384569836,-0.29153470337230686,15.827967,23.817984,-7.3676663637161255,-6.2726938128471375
Que ces solutions soient mises en place en milieu rural,mettre en place des transports communs en zone rurale,432,0.048295136948015654,-0.6488756985895515,1.7302165426613503,44.581528,-1.9822729,-10.134990453720093,-7.4040340185165405
Développer les transports en commun en milieu rural.,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.18353920132368576,-0.6011734739201101,46.869087,4.2205453,-9.906567633152008,-7.336078405380249
développer les transports en commun en milieu rural,mettre en place des transports communs en zone rurale,432,0.048295136948015654,0.2011490892212994,-1.7160185067391471,46.869114,4.220514,-9.90657389163971,-7.336065769195557
Mettre en place des transports  en commun  inter-urbain,mettre en place des transports communs en zone rurale,432,0.048295136948015654,1.2304946986885101,-0.4196203241105744,12.908191,23.268473,-7.669854998588562,-5.975612124428153
