comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,146,0.016249304396215917,1.515277723612542,-1.2730666384810971,0.44537246,23.799582,-8.811233058571815,-4.968816518783569
"Utilisation véhicule que si nécessaire, chauffage à juste température, tri des déchets ...",je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,146,0.016249304396215917,-0.9152297628767243,-0.5018642465985518,-17.421137,-17.014542,-10.76742148399353,-5.422470033168793
"utilisation de la voiture uniquement si nécessaire, compost,  chauffer raisonnablement ...",je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,146,0.016249304396215917,-2.5889996321876714,1.4383328933050845,-19.599861,-15.507547,-10.411429643630981,-5.661575734615326
pas necessaire,je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,146,0.016249304396215917,-0.23623261351194014,-1.1985574954367386,-19.194357,-17.028961,-10.432776689529419,-5.162451863288879
"Manger plus bio, achat de vêtements que si nécessaire, compost ...",je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,146,0.016249304396215917,1.3915882346212498,0.3540383083008684,-3.024667,-42.540356,-10.379067778587341,-5.980580056086183
changer mes voiture si j'avais les moyens,je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,146,0.016249304396215917,0.4270166156026321,-1.8751068657966932,-7.8055496,-2.5433354,-8.622097611427307,-7.9425495862960815
En limitant l'utilisation de mes véhicules au strict nécessaire,je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,146,0.016249304396215917,1.4671100574369345,0.7528174766364848,-18.847918,-18.313488,-10.414414644241333,-4.630931496620178
"Trie . minimum de consommation d'électricité que j'essaye de gérer au mieux, consommation d'eau contrôlée, je n'utilise que si nécessaire des produits polluants,  je règle mon véhicule et ne l'utilise que si nécessaire, je surveille de plus en plus ma consommation de viande.",je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,146,0.016249304396215917,1.556011721358281,0.42015320562174274,-21.510788,-17.970749,-9.998412430286407,-4.807644009590149
"Nous achetons régulièrement des véhicules neufs peu polluants  et ""Diesels"" qui consomment moins et polluent moins que les véhicules 'Essence' !",je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,146,0.016249304396215917,-1.2063484661493897,-0.6618633593520628,0.43414173,25.22364,-8.323331713676453,-4.758299231529236
Véhicules électriques,je pourrais utiliser un véhicule propre si mon pouvoir d'achat me le permettait et déjà si les véhicules électriques étaient au même prix que les véhicules essence ou diesel.,146,0.016249304396215917,-0.47514823100358283,-1.6734194453104334,1.6464931,23.912882,-8.3814377784729,-5.332658231258392
