comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Voir plus haut : RSA .,voir plus haut,66,0.00889487870619946,0.05044632501383955,-2.050373528532461,0.47575593,-34.83004,-9.764703929424286,-5.204998075962067
voir plus haut,voir plus haut,66,0.00889487870619946,0.8105712288041886,-0.3552945520026081,0.47575593,-34.83004,-9.538553714752197,-5.112766146659851
voir plus haut,voir plus haut,66,0.00889487870619946,-0.6575068504218192,-2.077652490741922,0.47575593,-34.83004,-9.306319445371628,-4.954955577850342
coucou voir plus haut,voir plus haut,66,0.00889487870619946,1.1380855517728226,-0.6145619565225864,0.47575593,-34.83004,-9.335814028978348,-5.29636412858963
voir plus haut,voir plus haut,66,0.00889487870619946,-0.6185010014389369,-1.4819429034206533,0.47575575,-34.830013,-9.571202993392944,-5.446594536304474
Voir plus haut : RSI .,voir plus haut,66,0.00889487870619946,-1.1846318746957372,0.8145634823317158,0.47365564,-34.825935,-9.580237209796906,-4.784588575363159
Déjà répondu ci dessus,voir plus haut,66,0.00889487870619946,0.7426917036128154,-1.1188108124854843,-5.749009,-35.85163,-9.736381769180298,-7.583122968673706
Voir ci dessus,voir plus haut,66,0.00889487870619946,-1.8991466631997034,-1.2577373765786088,-3.3574703,-35.89473,-10.273855090141296,-6.844687759876251
voir ci-dessus,voir plus haut,66,0.00889487870619946,1.4060089578133368,-2.100018016445795,-3.3574703,-35.89473,-10.035064816474915,-6.804727256298065
Voir texte ci-dessus,voir plus haut,66,0.00889487870619946,2.099070712358744,-0.846994823858971,-3.3747363,-35.908142,-9.955283463001251,-6.480318605899811
Voir texte ci-dessus,voir plus haut,66,0.00889487870619946,1.583597604116978,0.9318987104787874,-3.3747363,-35.908142,-10.198880076408386,-6.495762586593628
voir infra,voir plus haut,66,0.00889487870619946,0.37469922470483386,-0.7766831740586001,-0.78952175,-33.734093,-10.307896971702576,-4.936601638793945
Déjà répondu,voir plus haut,66,0.00889487870619946,-0.30045844352978873,0.8950929747903832,-6.3928347,-35.79484,-7.693629741668701,-6.505924463272095
Déjà répondu,voir plus haut,66,0.00889487870619946,1.318082657660334,-0.3162268952248942,-6.3928347,-35.79484,-7.503078460693359,-6.765659987926483
Déjà répondu,voir plus haut,66,0.00889487870619946,-0.11802072796715814,0.3107734938187211,-6.3928347,-35.79484,-7.42925751209259,-6.435752063989639
Déjà répondu,voir plus haut,66,0.00889487870619946,-1.3614078285099207,-0.5779862990587458,-6.3928347,-35.79484,-7.5928568840026855,-6.189637243747711
Déjà répondu,voir plus haut,66,0.00889487870619946,1.0906011474690154,-0.28345064511809387,-6.3928347,-35.79484,-7.2370922565460205,-6.6707481145858765
sans objet j'ai déjà répondu a cette question,voir plus haut,66,0.00889487870619946,-0.6626249897830554,0.15812399537071536,-7.1953216,-35.251945,-7.578969597816467,-5.719754546880722
