comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Des services pulics de proximité.,Des services pulics de proximité.,1992,0.22291853178155774,-0.49105525794318,-0.022863906936920454,13.55008,-49.954506,-9.27487799525261,-6.966450929641724
regrouper dans un même lieu  plusieurs services publics (Maisons de services au public)  et accroitre les services publics itinérants (bus de services publics) dans les territoires désertifiés.,Des services pulics de proximité.,1992,0.22291853178155774,2.497434854711377,-0.6036869653873295,38.788113,-45.925255,-9.284082621335983,-5.3029744029045105
Cessez de désargenter les services publics.,Des services pulics de proximité.,1992,0.22291853178155774,-1.2636671661539494,2.107960389278352,29.196383,-26.71473,-8.989754908718169,-6.018357556313276
des maisons de services publics,Des services pulics de proximité.,1992,0.22291853178155774,-1.0032792142156353,-1.3731277822674355,28.609146,-31.89196,-9.230627030134201,-5.928942024707794
en recréant des services publics de proximité,Des services pulics de proximité.,1992,0.22291853178155774,0.16266492881180325,0.3811644613594493,17.88473,-11.506337,-9.012923284433782,-6.274352431297302
Des Maisons de Services Publics comprenant des fonctionnaires des services publics les plus usités.,Des services pulics de proximité.,1992,0.22291853178155774,1.6107307513566942,0.06149984145794708,28.747665,-30.43852,-9.150277599692345,-5.980970952659845
maisons des services publics services publics itinérants,Des services pulics de proximité.,1992,0.22291853178155774,-0.49980469667385086,1.127781442160874,30.784733,-37.987984,-9.301983505487442,-5.617636442184448
Renationalisation des services publics,Des services pulics de proximité.,1992,0.22291853178155774,0.5016555730613642,-1.6623039582843275,29.292364,-27.223793,-9.008555780164897,-6.005984482821077
la proximité des services,Des services pulics de proximité.,1992,0.22291853178155774,1.1740471450598238,-0.25459606971500626,13.034173,-50.92289,-9.29140904545784,-7.011924505233765
"Le regroupement dans un même lieu de plusieurs services publics (Maisons de services au public) ;  Les services publics itinérants (bus de services publics) ;médecin, voire pharmacie itinérante",Des services pulics de proximité.,1992,0.22291853178155774,1.2513330641313154,-0.34959286013907526,38.81275,-46.13514,-9.28866297006607,-5.298959314823151
Des maisons des services publics dans les régions oubliées.,Des services pulics de proximité.,1992,0.22291853178155774,0.6407904656291737,-0.6662605614927825,28.547068,-31.080486,-9.176517724990845,-5.9586902521550655
remettre des services publics de proximité,Des services pulics de proximité.,1992,0.22291853178155774,-0.2026265158432649,0.34904924608002613,20.436787,-25.533373,-9.640573740005493,-6.820291042327881
"regrouper des services publics dans des zones sinistrées, favoriser le covoiturage pour les transports, créer des maisons de la santé",Des services pulics de proximité.,1992,0.22291853178155774,1.5903964575328935,0.042849244504490895,26.101154,-31.65953,-9.160857915878296,-5.867700591683388
