comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Distribuer des amendes et des travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.156502850472596,0.7644992992213555,8.712026,44.396812,-10.064639568328857,-5.151400804519653
Des sanctions par des travaux d'intéret général.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.9423228527684658,0.5812155291061712,12.439438,42.20017,-10.060182809829712,-5.284525513648987
des amendes et travaux intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.9476796857482733,-0.788430720947881,8.988884,44.33963,-10.053107738494873,-5.130188882350922
mettre des sanctions avec des travaux d’intérêt général.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.253824465267617,-0.8533206523043537,12.08143,42.882694,-10.087231874465942,-5.245189130306244
Amendes... travaux d'intérêt général.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.9058869090345937,-0.09692339911546935,9.636928,44.211666,-10.043577432632446,-5.077982664108276
des travaux d'intérêt général.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.5828952180946848,-0.4414882600388081,11.859012,44.350418,-10.159623861312866,-5.071118235588074
Des travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.6056901571546948,-0.29711163631036125,11.858055,44.350086,-10.15963625907898,-5.071082532405853
Des travaux d'intérêt général.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.382417756428449,0.7440059845557203,11.85844,44.34994,-10.159622311592102,-5.071089506149292
Des Travaux d'Intérêt Général !,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.4984555754809955,-1.1090961143093296,11.858161,44.34969,-10.159653425216675,-5.0711510181427
"DES TRAVAUX  ""D  INTERET GENERAL""",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.5458594613357249,1.9930476180837806,11.858042,44.349545,-10.159602284431458,-5.071128666400909
Amendes ou travaux d intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.23587204576970947,0.8206504202218842,9.552084,44.062912,-10.027639389038086,-5.050642132759094
"sanctions , travaux d'intêret général",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.429349839605428,-0.07368668879256673,10.102235,46.84251,-10.181869626045227,-4.733704209327698
sanctionner par des amendes ou travaux d’intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.5434536775636016,-0.5572022547084984,13.922996,41.192486,-10.093712568283081,-5.4308842420578
Sanctions par travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.3637332767449422,0.5399867096814558,9.8207035,46.677597,-10.164216876029968,-4.752848744392395
Amendes et travaux d'intérêt général des contrevenants,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.9688279254259898,-1.656970678624901,8.916571,44.39435,-10.058043241500854,-5.13001948595047
Infliger des amendes ou des travaux d'intérêt général (éboueur) ...,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.4077383704905465,0.3156978445504111,12.298233,51.084206,-9.836475431919098,-4.8737794160842896
des sanctions (amendes ...),Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.359583754299505,0.171453130407035,-11.166424,51.940834,-7.486600756645203,-5.585169792175293
Les travaux d’intérêt général en permanence,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.2890478942104784,1.4315568509376893,9.207699,39.793438,-9.798319220542908,-5.215683221817017
Travaux d'intérêt général encadrés par les militaires.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.3301635349843117,1.1558031299299296,10.591242,40.02155,-9.875053405761719,-5.312712788581848
"il faut renforcer les travaux d’intérêt généraux, mettre des amendes à des couts dissuasifs",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.7651454798332888,1.7646672330191902,-2.7357862,29.461039,-9.886673629283905,-6.568095624446869
"Marquer les sanctions, travaux interets general.",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.9979399101237652,1.0784105323445283,27.02343,41.269,-10.691880106925964,-6.5717052817344666
amendes -travaux d’intérêt généraux,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.2554073609784109,1.0314279948835217,22.290918,35.89833,-10.068175554275513,-6.878067672252655
"punir les incivilités par des amendes, des travaux d'intérêts généraux..",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.5287569071437959,1.3674107487772433,31.845371,36.776073,-10.612846851348877,-7.187801122665405
"Sanctionner : amendes, travaux d'intérêt général...",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,2.215872596202085,0.7743717331461706,9.83012,44.297325,-10.06233036518097,-5.08270937204361
Pédagogie et amendes. Réparation par des travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.5822824692720557,0.30666437200575086,8.783004,45.14479,-10.016639947891235,-5.194966912269592
Augmenter la sévérité des sanctions avec des gradations : des amendes proportionnelles aux revenus et des travaux d’intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.19082671417107816,0.3222821274969099,7.816854,44.372616,-10.064326524734497,-5.222962021827698
condamner à des travaux d'intéret général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.0671494429818301,-0.824153957239022,15.163754,45.345055,-10.271517753601074,-5.093993961811066
amendes et travaux d intérêt général le bagne,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.037461574471558054,-1.4587648495099466,9.124915,43.0172,-9.975586593151093,-5.123730659484863
"Sanction, amendes, convocation parents des mineurs. Travaux d’intérêt général",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.19326998979617938,-1.2575029685137318,9.021056,44.976955,-10.027958035469055,-4.97957980632782
Sanctionner par des mini travaux d'intérêt général et pas uniquement par des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.3645009807506819,-0.19424692833530022,13.786438,41.136684,-10.086944699287415,-5.459345102310181
Travaux d’intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.4515140372486848,-0.46144094510268074,11.802926,45.37234,-10.203785181045532,-4.990297913551331
Travaux d'interet general,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.1727847337300935,-0.09698254097989882,11.804203,45.370354,-10.159128904342651,-4.950814366340637
Travaux d’intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.5857201251394264,0.11060891646190993,11.803463,45.37294,-10.204130172729492,-4.937310814857483
Travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.6664704966835601,-0.3314455983626656,11.802951,45.371235,-10.176265835762024,-4.986023783683777
travaux d'interet general,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.4690463981820393,2.4906746939721027,11.803513,45.372726,-10.161810755729675,-4.976750612258911
Travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.21746889345046866,1.214218669526047,11.803667,45.37201,-10.158395409584045,-4.968574643135071
Travaux d’intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.2382989438374787,0.3525359459828208,11.803577,45.37179,-10.214533567428589,-4.957237005233765
Travaux intérêt general,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.4494803354105072,-0.24957374078831907,11.805372,45.37286,-10.211120963096619,-4.946178555488586
Travaux d’intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.18838745836180712,0.8491503327656915,11.803112,45.371124,-10.16107165813446,-4.975659608840942
travaux d'interet general,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.8179562178156108,1.4609215449664634,11.8026285,45.371803,-10.197194457054138,-4.992214918136597
Travaux d'intérêt général.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-2.0120926005690674,0.44743628753203996,11.802249,45.37172,-10.180687427520752,-4.932118773460388
Travaux d'intérêt général.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.3155910437942566,0.7421744779556203,11.802071,45.37096,-10.207947492599487,-4.987396597862244
travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.2211850325785647,0.30203741934143624,11.80362,45.37235,-10.182791233062744,-4.987801909446716
Travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.3971000469844185,1.334871644244597,11.803474,45.371323,-10.18810498714447,-4.932027459144592
Travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.4900324360278326,0.6770891225496094,11.804787,45.37156,-10.16743779182434,-4.939363241195679
Travaux d’intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.5442289806840994,-0.27830547752541435,11.803849,45.371044,-10.203303217887878,-4.936532378196716
travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.7745128139783123,-0.5138267320556602,11.804141,45.371956,-10.21551513671875,-4.964189171791077
Travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.6545566989600922,1.4061916475167335,11.803107,45.371536,-10.162372469902039,-4.945217728614807
Travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.16585085200629895,0.7754240241023811,11.802909,45.37241,-10.182775497436523,-4.987440228462219
Travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.31772972812908234,-0.6195151867519613,11.8027725,45.37176,-10.213046908378601,-4.9801647663116455
travaux d'interet général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.3411701779321196,-0.8577278211426129,11.803741,45.370358,-10.183789849281311,-4.931863307952881
"Des amendes, des travaux d’intérêt général plutôt que des impôts,",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.1573505540027807,0.38133684359024567,8.38151,44.393387,-10.087246656417847,-5.158614814281464
des sanctions ( amende) et des travaux d'intérêt général pour tous incivilité constater.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.6204503514576829,-0.7332572458843605,12.023849,41.723152,-10.005957961082458,-5.277419030666351
"plus de sanctions, amendes immédiates et travaux  d intérêt général",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.12268576735008646,-0.22258033380842143,13.941744,40.21024,-10.048531413078308,-5.38733696937561
Sanctionner par des amendes immédiates ou des obligations de travaux d'intérêt general,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.19083221649213225,-1.7438704287294369,13.935334,40.56209,-10.06376826763153,-5.412927150726318
Les sanctionner par des amendes ou éventuellement par des travaux d'intérêt général (nettoyage des trottoirs),Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.08786065240352212,1.1249982645803065,14.028663,40.935387,-10.081562876701355,-5.482690155506134
amendes ou des travaux d'intérêts généraux,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.799399694027919,0.7780051084779754,30.528204,37.995834,-10.521787762641907,-7.125456213951111
Sanctionner avec des amendes dissuasives et travaux d'intérêt général.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.6335170030308948,0.07837622630517276,7.891215,45.309376,-10.135635256767273,-5.210776269435883
sanctionner par des travaux d’intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.20975521459089136,0.6694873420605684,13.891163,41.862213,-10.139672994613647,-5.41442734003067
sanctionner par des travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.7061633605813298,2.607643996612479,13.891046,41.86242,-10.139669179916382,-5.414417266845703
Sanctionner par des travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.33049040454924744,-0.5728548349130168,13.891207,41.862434,-10.139676809310913,-5.414430558681488
sanctionner par des travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.0189847824853802,0.5526385956277126,13.890806,41.86222,-10.139672994613647,-5.41442734003067
"sanctionner, mettre des amendes, donner des travaux d'intérêt général, couper les allocations familiales des parents de délinquants",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.3682287232639211,-1.1392540934009876,11.689787,19.951344,-8.555129766464233,-7.304821968078613
amendes ou travaux d'intérêts général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.5758817312351245,-1.3894240523668884,27.124004,41.21483,-10.687584042549133,-6.535071313381195
Sanctions d’intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.6173359997600888,-0.6194018132279411,9.50377,47.71272,-10.144712686538696,-4.68648898601532
"Expliquer, ""arrêter"" les personnes qui causent des inciviltés et les soumettre à des travaux d'intérêt général.",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.0066009162667533,-0.8861804840600397,10.845067,38.841084,-9.820572018623352,-5.5091648399829865
sanction par des travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.20143357240729967,-0.5639441748205196,14.037384,43.650173,-10.02563738822937,-4.903992772102356
Sévérité dans les sanctions ( travaux d'intérêt général),Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.7844634549306478,-0.5823500989086562,11.424464,48.18548,-10.268404126167297,-4.68202018737793
sanctions :Mettre en place  des travaux obligatoires et surveillés d’intérêt généraux,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.7935047103059623,0.8873268782391512,19.749556,36.483757,-10.302881360054016,-6.503772079944611
"Sévir. Amendes,travaux d''intérêt général.",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.7034906130629027,-0.7213155453467328,9.956369,43.74136,-10.379604697227478,-5.169941186904907
amendes couplées a travaux reparateurs,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.0835906676756797,0.891846260176116,-7.8280444,58.266426,-7.090245842933655,-6.661722958087921
punir avec des amendes et des peines d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.9032025705487845,-0.30609987494724833,5.7992296,46.18889,-9.89331716299057,-4.632038474082947
condamner à des travaux d'intérêt général les responsables d'incivilités,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.2653143961290398,0.04371927933861602,15.472318,45.198925,-10.294891953468323,-5.113548755645752
"Mener des actions coercitives : amendes, travaux d'intérêt générau",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.6619786617943805,-0.35023419772360664,16.200077,37.31779,-9.950019180774689,-5.561757504940033
DES SANCTIONS EXEMPLAIRES : TRAVAUX D'INTÉRÊT GENERAL ET PUBLICATION DU NOM DE L'AGRESSEUR DANS LES JOURNAUX RÉGIONAUX,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.7065246282370733,-1.0730706569349386,9.894926,41.171967,-9.879130899906158,-5.203440487384796
Instaurer de fortes amendes et/ou des travaux d'intérêt général.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.042870611834225,1.2236641473276453,7.8906016,43.45101,-9.899773895740509,-4.971925258636475
Des amendes!,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.29316180110636225,-0.3116400239405596,-2.6312249,35.879635,-7.717631220817566,-6.67903071641922
des amendes.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.49824111541729793,0.7993041795259308,-2.6310287,35.879208,-7.717925429344177,-6.679261863231659
Des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.6502067002951307,0.2801082347047046,-2.6313632,35.87966,-7.716215014457703,-6.708656549453735
des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.29246317951425815,0.3276571968929669,-2.630926,35.879536,-7.689452528953552,-6.668057441711426
Des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.0017430628340194,0.21811424627705175,-2.6311004,35.878265,-7.721120595932007,-6.693454682826996
Des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.8311176787195884,-1.482133574167826,-2.6308699,35.878822,-7.679474353790283,-6.6840980052948
Des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.026462298565683304,-1.9683148236814196,-2.6305003,35.87828,-7.689571261405945,-6.667705237865448
Des amendes.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.4875442186178011,2.0585330248120797,-2.6311245,35.87979,-7.681280136108398,-6.701796293258667
des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.6705067180446873,-0.4220641572360883,-2.6313121,35.879562,-7.712334752082825,-6.713278830051422
des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.4211995505632453,-0.14115205131997732,-2.6310792,35.878826,-7.694143295288086,-6.717599987983704
Des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.2578798535469304,2.0217701158583767,-2.6315503,35.880604,-7.702977418899536,-6.665710210800171
des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.5775698360528884,-1.358696805576434,-2.631598,35.88027,-7.679894685745239,-6.682427406311035
Des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.6141007796647936,-1.6476397706586468,-2.6304395,35.878666,-7.711012601852417,-6.669917821884155
Des amendes...,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.11623722605038468,-0.6542006134350964,-2.6309636,35.879345,-7.6830140352249146,-6.7085118889808655
des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-0.739550857135753,1.0144682493145647,-2.6307156,35.879463,-7.708639740943909,-6.7165995836257935
des amendes,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.435031415671296,0.9584233808273473,-2.631138,35.87955,-7.692320227622986,-6.71679300069809
Des amendes ou des travaux d'intérêt général si les personnes ne sont pas solvables. Suppression d'une partie des aides sociales.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.1128245924200137,0.07347885759017203,16.573273,26.785166,-8.342841863632202,-8.159345149993896
Les sanctionner  Travaux d’interet général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.2459631109734806,0.6941011416928415,13.001362,44.037445,-10.227726936340332,-5.188861668109894
Mettre des amendes et/ou attribuer un travail d'intérêt général.,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,2.205597901707595,0.3613549567013853,6.3830423,53.762585,-9.660260736942291,-4.289494037628174
pédagogie et sanctions travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.3840729815781319,-1.1993646991256088,10.074622,46.788994,-10.194562673568726,-4.731297492980957
"Distribuer des travaux d'intérêt général car, en pratique, le recouvrement des amendes ne concerne que les citoyens solvables.",Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,-1.0031171610716463,0.7996217922226622,7.0471444,38.03265,-9.697966754436493,-5.307213485240936
sanctionner avec des travaux d'intérêt général,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,1.1231157969774292,-0.9245134830260394,12.598825,43.166122,-10.169038534164429,-5.248311460018158
mettre des amendes et les recouvrer,Distribuer des amendes et des travaux d'intérêt général,2029,0.22744086985763928,0.25900397243808737,0.5735647538943474,-2.8850033,26.906546,-8.050720989704132,-6.2426168620586395
