comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
La famille et la pauvreté,La famille et la pauvreté,268,0.02992407324698526,2.625697483383614,-1.3125661323445765,6.5579915,-31.722738,-8.232882380485535,-5.325805842876434
"Chômage, lutte contre la pauvreté et la precarité",La famille et la pauvreté,268,0.02992407324698526,0.23090043149220182,1.2662692427451234,-36.11721,29.364855,-9.670867919921875,-7.144224405288696
la lutte contre la pauvreté,La famille et la pauvreté,268,0.02992407324698526,-1.5005538917888381,-0.16970291348958308,-36.841976,30.630882,-9.484430760145187,-7.179982900619507
la lutte contre la pauvreté,La famille et la pauvreté,268,0.02992407324698526,0.6994941971946689,-0.09582996664527275,-36.841576,30.631067,-9.484430760145187,-7.179982900619507
La lutte contre la pauvreté.,La famille et la pauvreté,268,0.02992407324698526,-0.9785842835396329,0.16031583724491574,-36.841557,30.630955,-9.484430760145187,-7.179982900619507
Lutte contre la pauvreté,La famille et la pauvreté,268,0.02992407324698526,-0.08718631688901804,1.7960803507616963,-36.87697,30.771055,-9.413645833730698,-7.189167141914368
Lutte contre la pauvreté,La famille et la pauvreté,268,0.02992407324698526,0.4610734289297278,-0.11334562132383554,-36.876698,30.771412,-9.425584822893143,-7.170986294746399
Lutte contre la pauvreté,La famille et la pauvreté,268,0.02992407324698526,-0.9795483277803688,1.040651893067829,-36.876892,30.771362,-9.428797781467438,-7.212036490440369
Lutte contre la pauvreté,La famille et la pauvreté,268,0.02992407324698526,0.44088725071250673,-1.917258499857394,-36.877907,30.77179,-9.425927370786667,-7.170850992202759
"lutte contre la pauvreté,.",La famille et la pauvreté,268,0.02992407324698526,1.5438652472758765,-0.552385717901637,-36.876648,30.771399,-9.428859531879425,-7.212038278579712
Lutte contre la pauvreté,La famille et la pauvreté,268,0.02992407324698526,-1.1138190966565533,-0.7388154729216151,-36.876648,30.771399,-9.428838908672333,-7.21204686164856
lutte contre la pauvreté,La famille et la pauvreté,268,0.02992407324698526,1.058723904145998,-0.19445751999729854,-36.87702,30.771528,-9.424712866544724,-7.1718597412109375
La famille.,La famille et la pauvreté,268,0.02992407324698526,0.04724035670077337,-0.5123157802618236,8.444459,-29.959694,-7.748326301574707,-5.001538395881653
la famille,La famille et la pauvreté,268,0.02992407324698526,-0.2209761924796791,0.34048642554717373,8.444395,-29.959784,-7.808881998062134,-5.114077866077423
La famille,La famille et la pauvreté,268,0.02992407324698526,-0.7258725022159584,0.8763163787767212,8.44446,-29.959694,-7.848424792289734,-5.068440020084381
La famille,La famille et la pauvreté,268,0.02992407324698526,0.04195247662515124,0.8573366933318958,8.444459,-29.959694,-7.825337529182434,-5.158128082752228
la famille,La famille et la pauvreté,268,0.02992407324698526,-0.24292089813458317,-1.1426029109912756,8.444459,-29.959694,-7.795412540435791,-5.0300610065460205
la famille,La famille et la pauvreté,268,0.02992407324698526,-0.5261835803481377,-1.5486475662784331,8.444427,-29.959648,-7.734060525894165,-5.132908880710602
La famille,La famille et la pauvreté,268,0.02992407324698526,1.2992402831503016,0.4527793764622817,8.444427,-29.959648,-7.773328185081482,-4.993043541908264
la famille,La famille et la pauvreté,268,0.02992407324698526,-0.03468165977898629,-0.11186692574203105,8.444395,-29.959787,-7.765655040740967,-5.089840352535248
La famille.,La famille et la pauvreté,268,0.02992407324698526,-0.4827457825789153,-0.4965573121601835,8.444395,-29.959784,-7.757000923156738,-5.166559636592865
La famille,La famille et la pauvreté,268,0.02992407324698526,-0.7107937672780055,0.05565684079684466,8.444395,-29.959785,-7.7634958028793335,-5.048229336738586
la famille père_mère,La famille et la pauvreté,268,0.02992407324698526,-0.01118392271625413,-0.7001586319674846,8.44449,-29.959555,-7.775602221488953,-5.09501576423645
La famille,La famille et la pauvreté,268,0.02992407324698526,0.22421882326255801,-0.004897090443385179,8.44446,-29.959694,-7.791352391242981,-5.173504829406738
la famille,La famille et la pauvreté,268,0.02992407324698526,0.9473072487791474,0.5503190071119983,8.44446,-29.959694,-7.699299693107605,-5.075385868549347
La famille,La famille et la pauvreté,268,0.02992407324698526,0.5624102884110437,-1.1060232460318782,8.444427,-29.959648,-7.792171835899353,-5.072560727596283
La famille,La famille et la pauvreté,268,0.02992407324698526,0.5503358335817411,1.4433449703461971,8.444459,-29.959694,-7.7201069593429565,-5.072826981544495
la famille,La famille et la pauvreté,268,0.02992407324698526,0.4803428067812154,0.898438380320731,8.44449,-29.959555,-7.701980471611023,-5.113718271255493
la famille,La famille et la pauvreté,268,0.02992407324698526,-0.5390641906005934,-0.5963439166510907,8.44449,-29.959555,-7.834334373474121,-5.022707462310791
La famille,La famille et la pauvreté,268,0.02992407324698526,-1.1633917174384025,-0.7129519896935209,8.444395,-29.959787,-7.808999061584473,-5.002334296703339
La famille,La famille et la pauvreté,268,0.02992407324698526,-0.0636230170925809,1.6762476182035075,8.444395,-29.959787,-7.7291892766952515,-5.017423093318939
La famille,La famille et la pauvreté,268,0.02992407324698526,-2.333543691124505,0.8687182824912808,8.444459,-29.959694,-7.724467754364014,-5.150154769420624
"La famille,",La famille et la pauvreté,268,0.02992407324698526,0.5697020136523756,-0.21763479822110338,8.444427,-29.959648,-7.708896279335022,-5.044700741767883
la famille,La famille et la pauvreté,268,0.02992407324698526,1.819711076134459,0.16551657734222366,8.444395,-29.959787,-7.843154788017273,-5.099821448326111
La Famille,La famille et la pauvreté,268,0.02992407324698526,-0.9670211614705624,-1.748539681424309,8.444395,-29.959787,-7.8416653871536255,-5.053010165691376
La famille,La famille et la pauvreté,268,0.02992407324698526,-1.0297574060043797,-0.10050474109774671,8.444395,-29.959787,-7.8420250415802,-5.125341475009918
La famille,La famille et la pauvreté,268,0.02992407324698526,0.21700408418706624,-0.1491544531308742,8.44446,-29.959694,-7.777899265289307,-5.142268061637878
La lutte contre la pauvreté et la santé,La famille et la pauvreté,268,0.02992407324698526,0.2523024145170718,-0.49425181305158633,-36.758312,30.349634,-9.530239641666412,-7.21475613117218
