comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Taxer les produits des pays qui ne respectent pas les règles .,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.5269212119598211,0.22094923204137615,29.244576,-31.355293,-8.044818222522736,-5.275276839733124
Casser les l'hobbings,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.7229064357720576,0.13301736000057676,9.896183,-16.674393,-8.689877480268478,-6.719977855682373
developer les alernatives,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.7958652947864755,-0.09538853370774347,9.896183,-16.674393,-8.689877480268478,-6.719977855682373
"des règlements qui engagent les pays et les multinationales sur les questions des rejets polluants et des produits phyto-sanitaires. En cas de non respect, sanctionner comme taxer les produits importés des pays qui ne respectent pas les règles et amendes dissuasives sur les entreprises et multinationales contrevenantes",Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.5307784599065982,1.0430142464286343,29.392073,-31.269907,-8.204867541790009,-5.378726303577423
Taxer les produits importés qui ne respectent pas les normes environnementales françaises. Favoriser les produits qui les respectent. Aider les pays en voie de développement qui créent des réserves de biodiversité. Taxer ceux qui détruisent la biodiversités.,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.4076802754263762,0.9181119485611122,26.883234,-32.803516,-7.973461389541626,-4.992087125778198
refuser les produits (ou taxer les produits) dont les  transports nuisent à environnement;,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.1881470129288583,-0.45718475119915786,13.13729,-33.615597,-9.265634328126907,-5.154383718967438
Durcir les normes sur les produits importés pour les mettre au niveau des produits français. Privilégier les échanges avec les pays respectueux des accords de la COP.,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,1.0144191417249058,0.20734271504549853,20.108112,-33.03217,-7.867956280708313,-4.30659556388855
taxer les produits chinois et les produits us,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.8822221907036636,0.5441946061316643,13.178186,-33.312984,-9.239717230200768,-5.172387003898621
Taxer les produits importés,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.14595575889960108,1.239575856568807,14.612154,-36.80952,-9.425666093826294,-4.831148386001587
Taxer les produits importés,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.20239786948289218,-0.12663547517827978,14.612188,-36.809544,-9.425668776035309,-4.831147909164429
taxer les produits importés,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.19341390441695502,-0.3020389857598706,14.612188,-36.809544,-9.425653517246246,-4.831176280975342
taxer les produits importés,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.7877558705797663,-0.03758714105594894,14.612155,-36.8091,-9.425649374723434,-4.8311721086502075
"Taxer les produits polluants, interdire certaines substances, taxer les pays importateurs pollueurs.",Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.482549184214708,-0.271942919450069,12.1013775,-42.447342,-9.630520343780518,-5.417500436306
Taxer fortement tous les produits importés qui ont une emprunte carbone élevée (produits asiatiques qui parcourent les mers sur des cargos polluants),Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.6683560260636754,-0.5152907059373635,12.961125,-35.31894,-9.462582349777222,-5.01115095615387
Taxer les produits importés  qui ne respectent te pas les règles ecologiques,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.1865733312970174,0.5026462728809161,29.37323,-31.920265,-8.076357662677765,-5.2263875007629395
Taxer à la frontière européenne les produits des pays les plus pollueurs.,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.14865973871951155,1.6224419379017718,12.3699875,-42.491344,-9.484028786420822,-6.0392840802669525
Taxer les produits importés en fonction de la distance parcourue et du mode de transport (et de l'origine des composants). Taxer les produits importés qui ne respectent pas les standards européens.,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.8631956233049854,0.8499509093999079,12.320807,-38.006195,-9.645112335681915,-4.716367602348328
Taxer les imports des entreprises ou pays les plus polluants,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,1.5106602428219391,-0.8644572745706839,9.950601,-34.674133,-9.692816972732544,-5.279039084911346
Taxer les produits qui viennent de loin taxer les longs courriers,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,2.7270992094285758,0.4100526010233282,13.651998,-33.45995,-9.219455152750015,-5.30195277929306
Taxer les importations sur les produits en provenance des pays ne respectant pas les accords climatiques,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,1.2986535703154598,-1.0208830000790772,20.334846,-37.95933,-8.743211269378662,-4.710117697715759
taxer les produits des pays qui ne respectent pas nos règles,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.0069488792997519895,-0.8065853121029737,29.198189,-31.456793,-8.03592997789383,-5.2608227133750916
Taxer les produits étrangers qui ne respectent pas les normes environnementales,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.10894442438938046,2.112966911344617,26.441236,-32.946846,-8.007590472698212,-4.915503263473511
Taxer les importations polluantes (grosses cylindrées ) taxer les produits non recyclables Taxe carbone,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,1.3116233406585147,-0.2206021519427632,13.848112,-46.759274,-9.598210573196411,-5.636462450027466
Taxer fortement les produits issus des pays ne respectant pas  les normes environnementales.,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-1.4872812536215687,0.33065345084686554,23.30641,-34.522533,-8.119497895240784,-4.638444185256958
taxer les grandes entreprises et l'importation des produits,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,1.329914369425754,0.5622199870539445,15.055047,-30.39329,-9.040501710027456,-4.920599818229675
taxer les produits non favorable à la transmission,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.8463565213901421,0.5947440632863539,12.857148,-32.99237,-9.199692189693451,-5.185677587985992
"taxer les transactions, taxer les produits importés et producteurs de GES ++++",Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,1.4034117660629502,0.10045685031603888,14.386791,-36.631268,-9.411500364542007,-4.875324368476868
taxer les produits importes ne respectant pas les normes ecologiques ( chine),Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-1.2885026807334479,-0.31574050028809236,21.551025,-35.657173,-8.334510445594788,-4.57111394405365
Taxer les produits importés des pays polueurs,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-1.1274315509555697,-1.7591429256160036,14.585269,-36.826973,-9.456402152776718,-4.849730849266052
"taxer les produits importés polluants, taxer l'impact carbone des produits importés, de manière à privilégier les produits locaux plus respectueux de l'environnement.",Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.23566422582898566,0.2753847568999593,14.189577,-36.892258,-9.479421555995941,-4.882121920585632
taxer les produits aux normes environnementales insuffisantes,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.20922076013035756,-0.11821778333093717,23.487806,-33.585148,-7.989267349243164,-4.6870564222335815
taxer les produits polluants importés,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,2.024054800935605,0.9411346105881121,13.284304,-36.280025,-9.509402751922607,-4.969443202018738
Accords sur le commerce pour taxer les produits provenant des pays les plus pollueurs,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,1.0879023561921464,-0.05842904450822866,22.593588,-42.240887,-8.835937321186066,-4.168537259101868
Imposer des restrictions sur les produits monsanto et tous les produits polluant.,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.7134722148002124,0.21842054636510408,15.0135355,-32.11955,-9.391603380441666,-5.134856104850769
Favoriser les relations et les échanges avec les pays qui mettent en place des politiques environnementales fortes et mettre des barrières sur des produits produits dans des conditions ne respectant pas l’environnement,Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,0.32193167090159047,-0.5111542515372722,24.088076,-36.82349,-8.418947160243988,-4.405338525772095
"bannir tous les processus qui nuisent à l'environnement , insecticides , pesticides , brûlages et écobuages, transports routiers polluants plus que le particulier, taxer les produits importés des pays pollueurs",Taxer les produits des pays qui ne respectent pas les règles .,2266,0.25397892849136966,-0.4911882906676411,-1.713205330241617,12.252997,-36.099857,-9.506431460380554,-5.059343099594116
