comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Trop de charges et de paperasserie.,Trop de charges et de paperasserie.,2228,0.40820813484792967,-0.025855507952544016,-1.3590041269538378,-31.643164,4.7506638,-10.571219086647034,-6.769647896289825
"Trop de charges, trop de complications pour les payer, trop de règles et trop de changements",Trop de charges et de paperasserie.,2228,0.40820813484792967,1.169169153868518,0.6344796268091574,-21.510693,1.2432585,-9.553588807582855,-6.878471553325653
TROP DE CHARGES pour soutenir les collaborateurs qui le méritent,Trop de charges et de paperasserie.,2228,0.40820813484792967,-1.8406021283609504,1.7214428419752639,-20.79404,9.4425535,-9.438851863145828,-5.983385583385825
"Il y a TROP DE CHARGES pour le salarié et pour l'entreprise, c'est le VRAI PROBLEME de la compétitivité de la France et de la satisfaction des français ( voir les gilets jaunes ) !!",Trop de charges et de paperasserie.,2228,0.40820813484792967,0.31054787189432276,-0.10216138837628168,-3.7236474,12.492435,-8.23074471950531,-5.323618948459625
"Trop de caisses, trop de taux, trop de charges... il faut payer un prestataire compétent pour s'en occuper bien. Car gérer une entreprise et des salariés va bientôt prendre plus de temps que de produire",Trop de charges et de paperasserie.,2228,0.40820813484792967,-0.02438912029800911,-1.5934295551554023,-20.647943,4.8267784,-10.12007987499237,-6.723489820957184
Trop de charges pour les gratifications individuelles. Fiche de paie illisible,Trop de charges et de paperasserie.,2228,0.40820813484792967,-1.7690449623451032,-0.5820167381092394,-3.0795448,1.9805796,-7.9658896923065186,-6.951857268810272
Trop de charges sur le travail et trop de complexités de calcul !,Trop de charges et de paperasserie.,2228,0.40820813484792967,-1.7522164608573763,-1.0356036312224872,-31.613274,4.7975364,-10.573364853858948,-6.74794614315033
"La lisibilité sur les règles concernant les charges sociales ont trop complexes, trop de lignes sur une fiche de paye, trop de seuils, trop de règles ... impossible de faire sans l'aide d'un spécialiste ou d'un prestataire.",Trop de charges et de paperasserie.,2228,0.40820813484792967,-0.7018511416104449,-1.653942274246303,-20.64357,0.33700606,-9.529134511947632,-7.046587347984314
Les charges sur salaires sont beaucoup trop élevées et freinent les embauches. Il est impératif de baisser les charges et les impôts qui pèsent sur les TPE PME pour relancer l'économie et permettre aux chefs d'entreprise de vivre de leur activité.,Trop de charges et de paperasserie.,2228,0.40820813484792967,-0.5106644368241959,2.1427375823814687,-22.749765,11.89297,-9.85041868686676,-5.150263667106628
Charges sociales trop lourdes qui rendent le salaire net trop faible. Cela crée de la frustration.  La gestion des arrêts maladies et accident de travail est lourde et complexe,Trop de charges et de paperasserie.,2228,0.40820813484792967,0.1561481370940395,0.6756434148900221,-27.460035,5.501495,-10.206189751625061,-6.065689571201801
"Trop compliquė de faire des bulletins de salaire et les démarches sociales (DSN) pour les TPE... Il faut obligatoirement un logiciel de paye (coût et formation à ce logiciel), et avoir de bonnes notions de comptabilitė...",Trop de charges et de paperasserie.,2228,0.40820813484792967,0.5512906222364581,-0.28238441959075333,-13.949475,-1.023735,-9.10107520967722,-6.7847142815589905
TROP DE CHARGES SOCIALES ET DES SALAIRES ET DES MARGES TROP BASSE POUR LES TPE/PME,Trop de charges et de paperasserie.,2228,0.40820813484792967,0.37264644922390794,-0.05204817488905758,-26.818565,-1.353916,-9.981905937194824,-6.225506350398064
Trop de charges.,Trop de charges et de paperasserie.,2228,0.40820813484792967,-1.1079418242539172,-0.6234125291784401,-32.891785,7.5602846,-10.823549747467041,-6.45490700006485
trop de charges,Trop de charges et de paperasserie.,2228,0.40820813484792967,0.04622650815300206,0.06731849473881604,-32.378822,6.9297466,-10.772236108779907,-6.4986472725868225
Trop de charges,Trop de charges et de paperasserie.,2228,0.40820813484792967,2.121587310958333,-1.8090993804920292,-32.23022,7.0114737,-10.724227666854858,-6.488288462162018
trop de charges,Trop de charges et de paperasserie.,2228,0.40820813484792967,-0.13461636009645675,-0.04172674134961356,-31.628117,6.4528594,-10.660168886184692,-6.504796087741852
