comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
l'éducation,l'éducation,1308,0.147646461225872,1.2339003287940988,0.8233333965652151,-36.849007,-59.27113,-7.948720335960388,-4.741977572441101
Education,l'éducation,1308,0.147646461225872,-2.289933571548607,-0.36067899549619936,-38.409233,-60.309143,-7.424042701721191,-4.701714277267456
Éducation,l'éducation,1308,0.147646461225872,1.5565051433696682,-0.3983632678724999,-24.573866,-51.687973,-8.530426979064941,-5.97888956964016
éducation,l'éducation,1308,0.147646461225872,0.881565923916966,-1.0666778681474585,-32.14638,-50.621597,-8.289303064346313,-5.736196577548981
ÉDUCATION,l'éducation,1308,0.147646461225872,0.1949321739502167,0.09057991316026612,-21.6922,-55.572273,-8.434859335422516,-5.795664817094803
éducation,l'éducation,1308,0.147646461225872,0.31482333989778677,-0.44227495869164796,-38.688503,-60.483795,-7.392754554748535,-4.652174234390259
L éducation,l'éducation,1308,0.147646461225872,0.6441924522393271,1.1545859479472684,-36.400024,-54.81761,-7.942706227302551,-5.6357685923576355
ÉDUCATION,l'éducation,1308,0.147646461225872,0.4437668759860655,-0.0038343690740613666,-35.165752,-51.094162,-7.153574585914612,-5.388889253139496
Education,l'éducation,1308,0.147646461225872,0.5064539185615065,-0.4234305923159324,-27.488907,-49.58067,-7.343011856079102,-5.5243693590164185
Éducation,l'éducation,1308,0.147646461225872,0.5233560593939964,0.10664500550190428,-29.115356,-50.08551,-7.63230288028717,-5.328509449958801
EDUCATION,l'éducation,1308,0.147646461225872,-0.1013069937147106,-0.4067743800074036,-25.94818,-61.05829,-7.919939041137695,-6.203200250864029
éducation,l'éducation,1308,0.147646461225872,-0.4025268359154306,0.21858896640774955,-32.06819,-58.9855,-7.736494302749634,-6.256100952625275
Éducation !,l'éducation,1308,0.147646461225872,-0.38833355929026925,-0.15758418724963857,-26.601498,-61.901173,-7.7907105684280396,-6.1887602508068085
L'éducation,l'éducation,1308,0.147646461225872,0.09861023288626294,-0.6927420594137772,-27.34155,-60.838207,-8.08781898021698,-5.378907024860382
L'éducation,l'éducation,1308,0.147646461225872,-0.6484401299157556,-0.8619355143903661,-30.706272,-59.889336,-8.049734234809875,-5.4248117208480835
éducation,l'éducation,1308,0.147646461225872,1.184155330989586,0.4427076977369399,-27.951315,-58.69755,-7.79083526134491,-5.13943737745285
éducation,l'éducation,1308,0.147646461225872,2.2748508286764757,2.178051660342899,-28.741978,-53.323006,-7.854715466499329,-4.900858759880066
l'éducation,l'éducation,1308,0.147646461225872,3.3511625926245214,-0.5964366302363084,-30.419466,-51.668118,-7.797998070716858,-5.0650840401649475
L'éducation!,l'éducation,1308,0.147646461225872,-1.8026397900685747,-0.3010722283784035,-31.571999,-63.65986,-7.850204825401306,-5.0025840401649475
Éducation,l'éducation,1308,0.147646461225872,-0.8330519482219556,-1.2039278617584688,-24.938108,-59.35187,-7.777207732200623,-4.723399758338928
"Éducation, éducation, éducation....",l'éducation,1308,0.147646461225872,-0.36667165217340764,0.7309524709288218,-23.699646,-57.470707,-7.929132699966431,-5.235803425312042
Education,l'éducation,1308,0.147646461225872,0.6248045774977025,-1.2189865829911666,-31.758335,-56.679813,-8.032395720481873,-5.189480364322662
"éducation, inforamtion",l'éducation,1308,0.147646461225872,-0.16454655320918973,-0.12194018523832433,-30.37055,-57.091755,-7.749269723892212,-5.023646593093872
EDUCATION,l'éducation,1308,0.147646461225872,0.6418465652939497,-0.36598877581134925,-28.80518,-56.170067,-8.10799241065979,-4.687677264213562
