comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,3838,0.43638430926662874,2.2415084099895712,-0.990034347619832,-32.798477,3.3827415,-10.56115734577179,-6.679955363273621
"délai de traitement du dossier, et de perception des retraites, beaucoup trop long (+ de 6 mois) ! Trop d'interlocuteurs différents entre les organismes.",LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,3838,0.43638430926662874,-0.03924436839162325,0.16793106519453452,-32.422363,12.438236,-10.515817284584045,-7.306787133216858
"Dossier pléthorique, la CAF ne communique pas avec les caisses de retraite complémentaires Les demandes de pension de reversion; trop de paperasse inutile, ex: on demande un extrait d'acte de naissance de la personne décédée alors qu'il y a un document prouvant l''identité et le décés.",LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,3838,0.43638430926662874,-0.25602711924850546,0.13027624047960304,-3.7634218,-12.314337,-9.371049255132675,-5.293278753757477
"les dossiers de retraite pour les agents de la fonction publique. Par contre, les logiciels pour les dossiers du régime général marchent très bien, on sait comment avance le dossier même si c'est long. Il faudrait également que tous les organismes de retraite aient des liens entre eux au niveau des dossiers.",LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,3838,0.43638430926662874,0.5682254326338413,0.7389314357543689,-15.466835,-4.6934752,-10.328897953033447,-6.271168231964111
"Il devient très difficile d'avoir un interlocuteur physique ou par télephone.  Est-il normal que les réponses de la Carsat pour les droits à la retraite pour carrière longue ne soient envoyés que 2 ou 3 semaines avant la date possible ,ce qui retarde de plusieurs mois la suite des démarches ?",LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,3838,0.43638430926662874,0.9656781433944239,-1.5034240009438216,-1.0965656,-5.486395,-8.231549441814423,-5.333140730857849
la constitution du dossier de retraite est trop complexe alors que l'administration a tous les éléments pour traiter les dossiers. Il y a un manque de connexion et communication entre les différentes administrations.,LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,3838,0.43638430926662874,0.8162071349061254,0.7556145703435635,-16.102707,-6.0437813,-9.834381461143494,-5.972577692940831
Les diverses caisses de retraites m'ont demandé les mêmes documents. Il faudrait un guichet unique. IL a fallut plus d'un mois après ma date de départ en retraite pour connaitre le montant de l'allocation.,LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,3838,0.43638430926662874,-0.9599607654336468,0.5081811992143966,-26.181234,-3.2734528,-10.172571301460266,-5.052316188812256
"Beaucoup trop de caisses de retraites complémentaires, ce qui multiplie les directeurs , les adjoints aux directeurs leurs avantages le personnel etc... Une fusion de l'ensemble ferait faire des économie d'échelle et c'est les petites rivières qui font les grands fleuves",LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,3838,0.43638430926662874,0.7773730176354718,-1.5514855652075585,-14.330787,-0.7879991,-9.10021274536848,-7.090467572212219
"pour les gens qui ont un parcours professionnel compliqué, la multiplicité des caisses de retraites et le régime général + complémentaires est une usine à gaz : fusion de tous les régimes pour aller vers un service unique de la retraite",LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,3838,0.43638430926662874,-0.35940263846524745,-0.9276810681810674,-23.992264,-6.7617226,-9.997124910354614,-5.640132516622543
Plusieurs activités au cours de la vie ; 5 caisses de retraite ; elles passent par moi pour se coordonner les unes les autres lors de la liquidation de la retraite ; durée de résolution de toutes les questions longue ; une centaine d'heures de charge de travail ; plus d'un an en délai.,LA PREPARATION DE LA RETRAITE EST UN PARCOURS DU COMBATTANT LES REGLES CHANGENT CONSTAMMENT LA GESTION DES DOSSIERS COUTENT TROP CHERS TROP DE REGIMES DE RETRAITE DE BASE ET COMPLEMENTAIRE  TROP DE DISPARITES D'OBTENTION DES DROITS,3838,0.43638430926662874,2.2980748563714415,-1.4596766407199655,-19.306654,-3.227745,-7.830158948898315,-7.372098684310913
