comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Manque de médecins spécialistes,Manque de médecins spécialistes,830,0.09284116331096197,0.2538360742804841,1.034782464127568,-42.792076,-13.285562,-9.662509679794312,-6.738142669200897
Manque de médecins généralistes et spécialistes.,Manque de médecins spécialistes,830,0.09284116331096197,-0.2974793939881474,-0.1602284639791995,-46.891193,-15.9752655,-9.334075570106506,-7.344814300537109
"Manque de médecins, généralistes et spécialistes",Manque de médecins spécialistes,830,0.09284116331096197,0.11990927915364664,0.6481568037136787,-46.89103,-15.97527,-9.334072917699814,-7.344795346260071
"Médecins spécialistes et généralistes, dentiste, hôpital",Manque de médecins spécialistes,830,0.09284116331096197,0.04376048514371449,-2.3389599177809015,-47.987705,-16.892931,-9.276581585407257,-7.478073477745056
Manque de médecins et spécialistes,Manque de médecins spécialistes,830,0.09284116331096197,-0.25874880144856494,0.11064660188521151,-42.860107,-13.295018,-9.660090148448944,-6.733978509902954
"L'hôpital, l'accés aux médecins spécialistes",Manque de médecins spécialistes,830,0.09284116331096197,0.0463154153696975,0.11087620787056797,-41.50305,-18.857363,-9.545055389404297,-7.128270864486694
médical (médecins spécialistes),Manque de médecins spécialistes,830,0.09284116331096197,-0.6313132340835884,1.9182158309616728,-42.705105,-15.891402,-8.219781935214996,-5.678594559431076
médecins spécialistes,Manque de médecins spécialistes,830,0.09284116331096197,0.7831609499253795,1.3382576034809486,-42.745575,-15.547007,-9.535765647888184,-6.924165308475494
"médecins, spécialistes.",Manque de médecins spécialistes,830,0.09284116331096197,0.6219244094733455,0.4372270034192552,-42.74512,-15.547068,-9.535727798938751,-6.924167454242706
médecins spécialistes,Manque de médecins spécialistes,830,0.09284116331096197,-0.3035604238499882,0.055156518280257145,-42.74559,-15.546746,-9.535772800445557,-6.924126386642456
Médecins spécialistes,Manque de médecins spécialistes,830,0.09284116331096197,1.6308473994289585,0.6139137667400075,-42.745487,-15.547316,-9.535735070705414,-6.924164295196533
Médecins spécialistes,Manque de médecins spécialistes,830,0.09284116331096197,0.8938352985599539,-0.1941319120569306,-42.745487,-15.547316,-9.535773396492004,-6.924061715602875
Médecins généralistres et spécialistes.,Manque de médecins spécialistes,830,0.09284116331096197,0.35584217126695705,-0.2612601358894877,-42.71216,-15.510692,-9.508542537689209,-6.90836763381958
"trains, hôpital,médecins spécialistes .",Manque de médecins spécialistes,830,0.09284116331096197,-2.768615670608638,1.4224632442057015,-42.604668,-16.777225,-9.50209504365921,-7.032185316085815
déficit de médecins généralistes et spécialistes,Manque de médecins spécialistes,830,0.09284116331096197,-0.35778892259216843,-0.5956173046823587,-47.372498,-16.79005,-9.26647835969925,-7.390944004058838
"maternité proche, hôpital, médecins traitants et spécialistes",Manque de médecins spécialistes,830,0.09284116331096197,0.8048024246094555,0.4712599022901545,-27.678425,23.60812,-9.413161396980286,-4.828616619110107
Médecins spécialistes et généralistes.,Manque de médecins spécialistes,830,0.09284116331096197,-0.7939258026142729,1.3483293073161768,-47.475983,-16.85996,-9.243279740214348,-7.403582692146301
Médecins généralistes et spécialistes,Manque de médecins spécialistes,830,0.09284116331096197,-0.3338605403199838,-0.4031392136367416,-47.47581,-16.86012,-9.243279740214348,-7.403582692146301
Médecins généralistes et spécialistes,Manque de médecins spécialistes,830,0.09284116331096197,1.5709615233438818,0.6876246504838004,-47.475983,-16.85996,-9.243279740214348,-7.403582692146301
Médecins généralistes et spécialistes,Manque de médecins spécialistes,830,0.09284116331096197,0.847714142595379,0.11810178597767777,-47.47561,-16.86025,-9.243279740214348,-7.403582692146301
Médecins généralistes et spécialistes.,Manque de médecins spécialistes,830,0.09284116331096197,0.4025828432761375,1.114607655686045,-47.47514,-16.860231,-9.243277132511139,-7.403581500053406
Médecins traitants.,Manque de médecins spécialistes,830,0.09284116331096197,-0.45625075053113195,-1.2297213171121442,-47.865204,-4.5219407,-10.215092897415161,-7.318851351737976
médecins traitants,Manque de médecins spécialistes,830,0.09284116331096197,-0.5742672140962487,-1.057830300507371,-47.86509,-4.5222664,-10.186254382133484,-7.34130597114563
Medecins,Manque de médecins spécialistes,830,0.09284116331096197,0.2719189040041791,-0.018330511705522648,-47.865208,-4.521906,-10.147915363311768,-7.317784786224365
medecins,Manque de médecins spécialistes,830,0.09284116331096197,-0.3658039208444903,0.6857978882478183,-47.865494,-4.52271,-10.215567111968994,-7.320577025413513
Medecins,Manque de médecins spécialistes,830,0.09284116331096197,1.1993878047768904,1.3408739947029933,-47.864986,-4.5221443,-10.149123907089233,-7.32917320728302
médecins,Manque de médecins spécialistes,830,0.09284116331096197,1.4899966307208987,-0.627739861170363,-47.865692,-4.5226173,-10.177049279212952,-7.3954081535339355
médecins,Manque de médecins spécialistes,830,0.09284116331096197,-0.008624904426591968,-0.7767211341077745,-47.865044,-4.522076,-10.17421817779541,-7.296032667160034
Médecins,Manque de médecins spécialistes,830,0.09284116331096197,-1.5138466518726295,0.376759985500659,-47.865692,-4.521721,-10.20819640159607,-7.3614853620529175
Médecins,Manque de médecins spécialistes,830,0.09284116331096197,0.08076931953258754,-2.1907792364332836,-47.865498,-4.5227456,-10.168101072311401,-7.377973437309265
medecins,Manque de médecins spécialistes,830,0.09284116331096197,-1.1048913863226064,0.5199429403508349,-47.865112,-4.5223145,-10.209825158119202,-7.350539326667786
médecins,Manque de médecins spécialistes,830,0.09284116331096197,-0.046895749599028,0.18390535133143482,-47.866272,-4.5232415,-10.19135868549347,-7.395441055297852
Médecins,Manque de médecins spécialistes,830,0.09284116331096197,-1.049864499694633,0.7113777539890234,-47.865395,-4.522305,-10.157186150550842,-7.360585451126099
Médecins.,Manque de médecins spécialistes,830,0.09284116331096197,0.5033129760921166,0.4878714625611768,-47.865017,-4.5221863,-10.206242084503174,-7.29764711856842
medecins,Manque de médecins spécialistes,830,0.09284116331096197,-3.4257342515737603,-0.4221441391411655,-47.865265,-4.5221314,-10.153762936592102,-7.350417256355286
Médecins,Manque de médecins spécialistes,830,0.09284116331096197,0.7331447234144437,-0.5551452155462983,-47.865376,-4.5233006,-10.160949230194092,-7.300377130508423
Médecins.,Manque de médecins spécialistes,830,0.09284116331096197,-0.6833412398978564,-1.1034084226607577,-47.865505,-4.521459,-10.199761986732483,-7.388029217720032
Médecins,Manque de médecins spécialistes,830,0.09284116331096197,-0.7956823021461888,0.7750210573926228,-47.865982,-4.522041,-10.187883019447327,-7.294748425483704
"hôpital et services sanitaires: médecins, ophtalmo, spécialistes ...",Manque de médecins spécialistes,830,0.09284116331096197,-1.6688187807072006,0.03750796142729432,-42.5051,-16.791569,-9.41302940249443,-6.8368735909461975
manque de médecins,Manque de médecins spécialistes,830,0.09284116331096197,0.13956765008249084,-0.05607132401385673,-42.848923,-7.9579782,-10.07861316204071,-6.624144077301025
manque de médecins,Manque de médecins spécialistes,830,0.09284116331096197,0.08798536721745732,-0.8635671410883202,-42.848972,-7.9581656,-10.078614473342896,-6.624146342277527
